-3.005397448369326319e-02,5.351018656099404414e-02,-1.127491152635295701e-01,-1.282669133378855353e-02,7.414347898528761416e-02,-4.589165042184782661e-02,5.423708113845354672e-02,-9.692946618827608107e-02,-5.131700991697066283e-02,-5.885508270805300118e-02
2.522039649063548272e-02,-2.064994873017697574e-02,-2.701716154811785453e-02,2.312310788063140499e-03,1.132536747499837959e-01,8.162919493398995696e-02,7.546789162454925481e-02,-1.128316418308597663e-01,4.284901730320969659e-02,3.217993230539450966e-02
3.542408995196200117e-02,-7.851658931363872385e-02,-9.561888985428447507e-02,-2.166617521484226483e-03,-2.371799155087964128e-02,-3.351067876305621751e-02,-2.550496352442865877e-02,-5.316575609373515310e-02,-1.081506900525983084e-02,-1.006516233769822882e-01
9.154804535156255141e-02,7.754494634333591874e-02,1.020967338458582674e-01,2.615943667646730697e-02,9.361275574968697111e-02,1.090092596890960830e-01,-2.647417411380038887e-02,-9.984950614580317962e-02,5.246989889141406849e-02,3.102235781180617824e-02
4.186490059773992356e-02,6.290734846056963980e-02,8.928560873200599990e-02,-3.760452215784020058e-02,3.637539697159772323e-02,2.356218964974107766e-03,-5.297449474695331562e-02,2.202625674210395568e-03,-1.136887334308788744e-01,3.243628920179195130e-02
1.145218197610291255e-01,-7.014406650605445326e-03,9.620154843800346467e-02,7.971832347109122918e-02,-9.093472800655723332e-02,-4.428769369593515970e-02,1.192246174970581218e-01,-6.289697531498548988e-02,1.067388079054124583e-01,5.771062334472987221e-02
-1.086889729735701776e-01,7.020989592296339454e-02,3.963903531782470013e-03,5.489958513482473546e-02,-3.506459815026491400e-02,1.013491839515326398e-01,-4.110426109292381058e-02,-5.749160899659198909e-02,-9.303257384619165182e-03,-1.131646175746034849e-01
4.361179887782748454e-02,4.503200349011501902e-02,1.124223180206537775e-01,-8.553862074740635479e-02,9.006144529759360640e-02,-1.150320096033676104e-01,1.173436149842679299e-01,-5.379491768017707898e-02,8.760229822322904147e-02,6.442693419108885822e-02
4.513463204307621712e-02,6.757732815410980032e-02,-2.252501657318810302e-02,-9.576814952473605702e-02,4.517788374768064164e-02,-1.985108600800940259e-02,-1.071991406494826882e-01,6.144634447628044560e-02,-8.119394262456905431e-03,-7.389274304610948807e-02
4.066615321659083904e-02,-8.723085948562800396e-02,-5.083371458577226609e-02,5.886658492660976072e-02,9.720357554070874206e-02,4.357151483372248557e-02,-8.589078756754048305e-02,8.179298496271428243e-02,7.766115892081817962e-02,-4.785799909083285342e-02
